id,date,month,year,average_price,total_volume,plu_4046_sold,plu_4225_sold,plu_4770_sold,total_bags,small_bags,large_bags,xlarge_bags,type,region,metropolitan_region
26,2016-06-26,June,2016,1.09,3619364.21,1630877.04,777463.11,26639.39,1184384.67,850211.6,280635.29,53537.78,Conventional,South East,Region
47,2015-02-01,February,2015,0.92,2561325.42,1383259.28,926444.37,13768.85,237852.92,235274.47,1245.73,1332.72,Conventional,Plains,Region
47,2015-02-01,February,2015,0.91,4874124.41,768874.35,2948564.71,510153.65,646531.7,479453.25,126925.79,40152.66,Conventional,Great Lakes,Region
47,2015-02-01,February,2015,0.85,9032180.67,4794142.14,3460743.8,177145.49,600149.24,556205.2,41203.2,2740.84,Conventional,California,Region
47,2015-02-01,February,2015,1.23,4298883.17,133613,3149375.34,9191.41,1006703.42,896750.09,109953.33,0,Conventional,North East,Region
47,2015-02-01,February,2015,0.93,4924049.79,3656338.95,451194.73,40258.76,776257.35,359145.48,417111.87,0,Conventional,South East,Region
47,2015-02-01,February,2015,0.99,3668037.65,888523.17,1798504.77,388259.15,592750.56,464442.27,125798.21,2510.08,Conventional,Mid South,Region
47,2015-02-01,February,2015,1.06,412752.74,4353.96,361694.45,34.23,46670.1,46576.76,93.34,0,Conventional,Northern New England,Region
47,2015-02-01,February,2015,0.71,6934356.31,3776936.71,2348980.01,161845.27,646594.32,519847.64,126683.42,63.26,Conventional,South Central,Region
42,2017-03-12,March,2017,0.93,5316530.73,3199639.83,870253.1,138376.81,1108260.99,1040138.95,52798.3,15323.74,Conventional,South Central,Region
42,2017-03-12,March,2017,1.31,5208101.86,1871004.41,1577127.23,156629.51,1603340.71,1528139.92,7223.59,67977.2,Conventional,California,Region
42,2017-03-12,March,2017,1.6,3779295.69,166067.6,2452508.05,28153.1,1132566.94,852503.25,276859.52,3204.17,Conventional,North East,Region
42,2017-03-12,March,2017,1.38,2883466.63,460240.32,1259335.82,211090.34,952800.15,549146.17,358275,45378.98,Conventional,Great Lakes,Region
42,2017-03-12,March,2017,1.33,3059010.05,718846.39,1306320.17,38103.37,995740.12,868710.37,123511.69,3518.06,Conventional,Mid South,Region
42,2017-03-12,March,2017,1.29,1602700.69,758548.15,426749.6,6594.42,410808.52,399428.36,4019.84,7360.32,Conventional,Plains,Region
42,2017-03-12,March,2017,1.41,397861.17,8862.88,272805.73,2790.68,113401.88,27188.75,86213.13,0,Conventional,Northern New England,Region
42,2017-03-12,March,2017,1.45,3130784.67,1661752.06,452054.37,4318.46,1012659.78,629441.9,373081.49,10136.39,Conventional,South East,Region
10,2015-10-18,October,2015,0.87,4687705.56,2488221.2,1352548.07,274013.56,572922.73,489000.2,83782.52,140.01,Conventional,South Central,Region
10,2015-10-18,October,2015,1.15,2274638.59,1274185.16,426237.27,28371.94,545844.22,355763.19,190038.31,42.72,Conventional,South East,Region
10,2015-10-18,October,2015,1,402466.4,3274.11,361448.46,192.81,37551.02,36297.69,1253.33,0,Conventional,Northern New England,Region
10,2015-10-18,October,2015,1.12,1368887.69,492966.35,588304.97,14931.07,272685.3,257340.06,13759.12,1586.12,Conventional,Plains,Region
10,2015-10-18,October,2015,1.03,2981549.94,396690.54,1695841.56,353741.96,535275.88,419558.97,92629.46,23087.45,Conventional,Great Lakes,Region
10,2015-10-18,October,2015,1.05,2783170.15,555583.11,1537196.96,215608.69,474781.39,423533.77,50778.19,469.43,Conventional,Mid South,Region
10,2015-10-18,October,2015,1.07,4999031.79,1847991.31,2286235.79,217814.17,646990.52,633893.61,10780.32,2316.59,Conventional,California,Region
10,2015-10-18,October,2015,0.99,4866607.14,93569.28,4025382.16,5421.22,742234.48,661214.66,81018.08,1.74,Conventional,North East,Region
5,2017-11-26,November,2017,1.38,2254700,483896,837408,128863,804532,475224,328481,827,Conventional,Great Lakes,Region
5,2017-11-26,November,2017,1.33,2200251,488106,903101,15350,793694,663097,128990,1607,Conventional,Mid South,Region
5,2017-11-26,November,2017,0.96,4362824,2377638,713646,14770,1256771,870931,385677,162,Conventional,South Central,Region
5,2017-11-26,November,2017,1.3,4392810,1734281,1354966,121946,1181616,1093008,27254,61354,Conventional,California,Region
5,2017-11-26,November,2017,1.32,2743409,1577493,251975,8058,905883,606486,282761,16635,Conventional,South East,Region
5,2017-11-26,November,2017,1.28,1280491,628374,311442,4253,336422,225355,110958,108,Conventional,Plains,Region
5,2017-11-26,November,2017,1.41,270865,7679,210476,1350,51360,15877,35483,0,Conventional,Northern New England,Region
5,2017-11-26,November,2017,1.37,3269460,208161,1937090,6919,1117290,820402,296888,0,Conventional,North East,Region
25,2016-07-03,July,2016,1.1,7087455.16,2409025.69,2439611.73,356022.1,1882795.64,1722082.22,119871.18,40842.24,Conventional,California,Region
25,2016-07-03,July,2016,1.13,4020724.58,574425.88,1781703.48,367119.34,1297475.88,930189.98,261535.63,105750.27,Conventional,Great Lakes,Region
25,2016-07-03,July,2016,0.91,6494533.3,3114586.75,1226469.49,522836.75,1630640.31,1398829.45,124715.63,107095.23,Conventional,South Central,Region
25,2016-07-03,July,2016,1.15,3393696.45,653109.17,1523684.65,213314.73,1003587.9,827533.73,98647.47,77406.7,Conventional,Mid South,Region
25,2016-07-03,July,2016,1.41,4486744.99,210728.65,2669362.44,123210.02,1483443.88,1330833.02,82816.01,69794.85,Conventional,North East,Region
25,2016-07-03,July,2016,1.29,525917.26,78903.78,321186.45,14095.91,111731.12,102068.55,7.57,9655,Conventional,Northern New England,Region
25,2016-07-03,July,2016,0.91,5432816.58,2549452.95,1175338.87,30343.48,1677681.28,1031656.46,559976.48,86048.34,Conventional,South East,Region
25,2016-07-03,July,2016,1.05,2259572.01,684349.38,761167.83,10691.9,803362.9,717323.25,34035.78,52003.87,Conventional,Plains,Region
46,2015-02-08,February,2015,1.09,4457049.41,128978.49,3354876.63,7219.81,965974.48,869917.39,96055.45,1.64,Conventional,North East,Region
46,2015-02-08,February,2015,0.98,1794543.77,1077511.79,490403.56,12488.08,214140.34,212347.25,690.66,1102.43,Conventional,Plains,Region
46,2015-02-08,February,2015,0.91,5871224.58,2908845.38,2200393.89,149458.93,612526.38,553682.71,56311.08,2532.59,Conventional,California,Region
46,2015-02-08,February,2015,1.03,363935.24,4606.01,308443.03,33.62,50852.58,50014.8,837.78,0,Conventional,Northern New England,Region
46,2015-02-08,February,2015,1.06,2734006.98,732854.05,1222159.62,159491.59,619501.72,543231.71,75649.4,620.61,Conventional,Mid South,Region
46,2015-02-08,February,2015,0.73,5900232.15,3323430.66,1927404.12,75885.05,573512.32,518539.89,54886.55,85.88,Conventional,South Central,Region
46,2015-02-08,February,2015,1.07,2856456.35,515789.01,1541252.99,238780.53,560633.82,472576.07,78544.87,9512.88,Conventional,Great Lakes,Region
46,2015-02-08,February,2015,1.11,2573973.63,1871661.73,226039.73,18310.04,457962.13,272767.32,185194.81,0,Conventional,South East,Region
41,2017-03-19,March,2017,1.39,2975356.86,463863.64,1224340.81,212871.38,1074281.03,650674.32,377140.01,46466.7,Conventional,Great Lakes,Region
41,2017-03-19,March,2017,1.43,380612.68,7926.17,267013.2,2512.28,103161.03,45010.58,58150.45,0,Conventional,Northern New England,Region
41,2017-03-19,March,2017,1.35,2933076.38,607103.98,1325162.91,30753.5,970055.99,867587.43,98619.63,3848.93,Conventional,Mid South,Region
41,2017-03-19,March,2017,1.59,3768359.35,176542.27,2451289.31,30573.3,1109954.47,910785.79,192548.68,6620,Conventional,North East,Region
41,2017-03-19,March,2017,1.31,5328958.01,1857645.04,1555271.43,143586.99,1772454.55,1709046.29,5147.16,58261.1,Conventional,California,Region
41,2017-03-19,March,2017,0.94,5498742.96,3186678.9,1033840.6,65215.62,1213007.84,1165809.84,31725.57,15472.43,Conventional,South Central,Region
41,2017-03-19,March,2017,1.3,1679882.22,721848.28,489324.58,8220.55,460488.81,437779.63,20075.74,2633.44,Conventional,Plains,Region
41,2017-03-19,March,2017,1.45,3168368.37,1643034.48,443255.67,4278.48,1077799.74,685021.63,374167.84,18610.27,Conventional,South East,Region
9,2015-10-25,October,2015,1.15,3306614.18,88907,2438454.39,3363.89,775888.9,693912.61,81976.29,0,Conventional,North East,Region
9,2015-10-25,October,2015,1.08,313881.26,2599.46,268057.07,158.24,43066.49,42475.38,591.11,0,Conventional,Northern New England,Region
9,2015-10-25,October,2015,1.16,2211716.76,1278660.6,393459.25,28828.13,510768.78,329672.2,181063.12,33.46,Conventional,South East,Region
9,2015-10-25,October,2015,1.13,2188485.29,522060.98,980865.05,211478.23,474081.03,417038.17,55815.71,1227.15,Conventional,Mid South,Region
9,2015-10-25,October,2015,1.11,1411354.54,559720.23,583990.89,15616.99,252026.43,237398.61,13346.37,1281.45,Conventional,Plains,Region
9,2015-10-25,October,2015,1.1,2671535.94,383559.81,1460066.36,331096.84,496812.93,335249.25,130933.76,30629.92,Conventional,Great Lakes,Region
9,2015-10-25,October,2015,0.86,4912068.04,2542914.87,1537781.45,247539.31,583832.41,475267.2,108231.39,333.82,Conventional,South Central,Region
9,2015-10-25,October,2015,1.12,4592461.81,1733791.31,2025016.15,215622.63,618031.72,606392.86,7596.27,4042.59,Conventional,California,Region
4,2017-12-03,December,2017,1.09,5544556,2333912,1660573,100234,1449838,1365781,30856,53201,Conventional,California,Region
4,2017-12-03,December,2017,1.21,3452207,2032331,328178,21381,1070317,737179,318086,15051,Conventional,South East,Region
4,2017-12-03,December,2017,1.1,636106,15373,576981,1540,42212,20648,21564,0,Conventional,Northern New England,Region
4,2017-12-03,December,2017,1.32,4030251,219287,2671616,6523,1132825,995470,137354,2,Conventional,North East,Region
4,2017-12-03,December,2017,0.84,6037641,2801657,1222335,27629,1986021,1596144,389649,228,Conventional,South Central,Region
4,2017-12-03,December,2017,1.18,3003104,755828,1275665,18490,953110,762953,188039,2118,Conventional,Mid South,Region
4,2017-12-03,December,2017,1.15,3837027,603156,1732528,317891,1183450,577048,579235,27167,Conventional,Great Lakes,Region
4,2017-12-03,December,2017,1.19,1630974,738854,411741,5403,474976,345924,128385,668,Conventional,Plains,Region
24,2016-07-10,July,2016,1.09,2028847.18,691422.45,634634.29,16160.39,686630.05,614584.95,22163.03,49882.07,Conventional,Plains,Region
24,2016-07-10,July,2016,0.91,5646460.01,3069816.49,1012709.72,189691.87,1374241.93,1233354.94,92635.95,48251.04,Conventional,South Central,Region
24,2016-07-10,July,2016,1.1,3646868.94,1599856.44,848789.03,29960.26,1168263.21,785436.82,322739.72,60086.67,Conventional,South East,Region
24,2016-07-10,July,2016,1.33,4487625.78,316659.6,2589205.84,99899.13,1481861.21,1316229.18,107324.46,58307.57,Conventional,North East,Region
24,2016-07-10,July,2016,1.24,3327062.2,478536.66,1500516.86,328564.87,1019443.81,686496.96,228290.63,104656.22,Conventional,Great Lakes,Region
24,2016-07-10,July,2016,1.06,569327.81,134476.2,339263.01,10102.89,85485.71,77486.39,4.32,7995,Conventional,Northern New England,Region
24,2016-07-10,July,2016,1.08,6721690.88,2399360.67,2117397.07,292540.95,1912392.19,1771309.82,107540.46,33541.91,Conventional,California,Region
24,2016-07-10,July,2016,1.19,3221650.74,607742.57,1498358.41,198307.05,917242.71,753805.95,84303.2,79133.56,Conventional,Mid South,Region
45,2015-02-15,February,2015,1.29,2983695.9,88056.2,1958075.38,7773.07,929791.25,864046.29,65744.96,0,Conventional,North East,Region
45,2015-02-15,February,2015,1.11,288514.78,2897.82,232117.81,33.13,53466.02,53303.8,162.22,0,Conventional,Northern New England,Region
45,2015-02-15,February,2015,0.96,5699944.93,3315163.6,1620462.13,169907.54,594411.66,544990.68,47017.93,2403.05,Conventional,California,Region
45,2015-02-15,February,2015,1.16,2558563.78,1820564.15,219336.78,21706.04,496956.81,295183.36,201773.45,0,Conventional,South East,Region
45,2015-02-15,February,2015,1.05,1507821.92,847328.77,409541.36,17649.52,233302.27,231591.27,844.44,866.56,Conventional,Plains,Region
45,2015-02-15,February,2015,0.8,5204971.91,3046997.7,1421557.06,93961.98,642455.17,540023.82,102417.63,13.72,Conventional,South Central,Region
45,2015-02-15,February,2015,1.15,2610004.41,390973.21,1331420.43,237030.33,650580.44,561485.4,81172.24,7922.8,Conventional,Great Lakes,Region
45,2015-02-15,February,2015,1.17,2420829.45,634266.43,982380.32,206499.63,597683.07,515932.56,81139.48,611.03,Conventional,Mid South,Region
40,2017-03-26,March,2017,1.33,1704624.12,765106.73,474410.9,8534.77,456571.72,432296.32,5044.13,19231.27,Conventional,Plains,Region
40,2017-03-26,March,2017,1.33,5073070.91,1693588.76,1542979.33,138133.01,1698369.81,1629800.46,1991.84,66577.51,Conventional,California,Region
40,2017-03-26,March,2017,1.54,3977196.18,201606.45,2556561.4,35248.23,1183780.1,997167.6,176429.17,10183.33,Conventional,North East,Region
40,2017-03-26,March,2017,1.52,3149349.04,1691953.94,444119.19,4008.12,1009267.79,619190.02,366946.66,23131.11,Conventional,South East,Region
40,2017-03-26,March,2017,1.33,3162600.85,673395.8,1328645.97,33096.36,1127462.72,988523.65,135004.05,3935.02,Conventional,Mid South,Region
40,2017-03-26,March,2017,1.42,3002195.77,474956.6,1228379.13,223458.77,1075401.27,694807.1,327861.78,52732.39,Conventional,Great Lakes,Region
40,2017-03-26,March,2017,1.38,416769.78,10551.64,299053.26,2432.2,104732.68,43814.83,60380.35,537.5,Conventional,Northern New England,Region
40,2017-03-26,March,2017,0.93,5805541.99,3391002.54,978691.09,27689.37,1408158.99,1322350.27,66091.65,19717.07,Conventional,South Central,Region
8,2015-11-01,November,2015,0.98,3227049.19,2058754.3,472310.67,31277.37,664706.85,353188.52,311503.15,15.18,Conventional,South East,Region
8,2015-11-01,November,2015,1.07,350260.55,3271.4,281498.53,209.48,65281.14,65081.14,200,0,Conventional,Northern New England,Region
8,2015-11-01,November,2015,1.08,2511760.36,549089.55,1188242.89,260946.16,513481.76,429082.15,81904.3,2495.31,Conventional,Mid South,Region
8,2015-11-01,November,2015,1.12,1350091.82,469390.49,584277.22,17013.86,279410.25,264897.41,13224.58,1288.26,Conventional,Plains,Region
8,2015-11-01,November,2015,1,3229124.75,436343.74,1825512.93,388703.05,578565.03,399665.31,133071.89,45827.83,Conventional,Great Lakes,Region
8,2015-11-01,November,2015,0.95,5830427.96,2369824.75,2596785.28,211901.97,651915.96,626993.54,19804.69,5117.73,Conventional,California,Region
8,2015-11-01,November,2015,1.09,4801621.08,95355.74,3920642.46,4729.26,780893.62,697293.46,83580.91,19.25,Conventional,North East,Region
8,2015-11-01,November,2015,0.81,5072550.94,2344879.12,1704035.46,363472.91,660163.45,478366.44,181455.77,341.24,Conventional,South Central,Region
3,2017-12-10,December,2017,1.06,5715712.21,2234102.17,2013200.4,90168.26,1378241.38,1291298.72,27353.79,59588.87,Conventional,California,Region
3,2017-12-10,December,2017,0.8,6113749.37,2897662.05,1093963.73,25059.21,2097064.38,1732882.47,363630.88,551.03,Conventional,South Central,Region
3,2017-12-10,December,2017,1.17,5543004.84,235645.01,4168090.07,8054.61,1131215.15,960202.45,170986.87,25.83,Conventional,North East,Region
3,2017-12-10,December,2017,1.15,1606464.12,658960.79,395234.44,4370.57,547898.32,413856.9,133584.89,456.53,Conventional,Plains,Region
3,2017-12-10,December,2017,1.02,4091257.98,2353835.77,373395.29,17836.02,1346190.9,817967.19,511116.18,17107.53,Conventional,South East,Region
3,2017-12-10,December,2017,1.29,364577.18,9450.19,265318.32,1317.74,88490.93,33221.26,55269.67,0,Conventional,Northern New England,Region
3,2017-12-10,December,2017,1.18,3258080.63,609987.32,926924.56,158478.97,1562689.78,776310.65,772667.93,13711.2,Conventional,Great Lakes,Region
3,2017-12-10,December,2017,1.07,3370521.81,728666.15,1219626.41,17891.07,1404338.18,1229379.23,172927.24,2031.71,Conventional,Mid South,Region
23,2016-07-17,July,2016,1.26,2940448.51,582052.07,1272165.13,137997.09,948234.22,794533.1,82513.33,71187.79,Conventional,Mid South,Region
23,2016-07-17,July,2016,1.15,3408142.71,1466379.21,813315.42,20301.82,1108146.26,705840.64,335918.68,66386.94,Conventional,South East,Region
23,2016-07-17,July,2016,1.37,412386.17,75192.37,228099.87,7593.24,101500.69,94129.58,0,7371.11,Conventional,Northern New England,Region
23,2016-07-17,July,2016,1.15,1865426.77,615734.77,583708.66,11130.38,654852.96,590322.87,30454.97,34075.12,Conventional,Plains,Region
23,2016-07-17,July,2016,1.25,3267857.63,429390.43,1441657.56,291136.56,1105673.08,754051.14,256758.81,94863.13,Conventional,Great Lakes,Region
23,2016-07-17,July,2016,0.94,5449441.63,2950117.14,1052370.81,44558.77,1402394.91,1297883.28,87850.35,16661.28,Conventional,South Central,Region
23,2016-07-17,July,2016,1.14,6200613.68,2196723.33,2037093.61,278664.44,1688132.3,1563978.55,97434.91,26718.84,Conventional,California,Region
23,2016-07-17,July,2016,1.49,3736814.35,196491.18,2123945.28,74756.02,1341621.87,1208291.71,68637.43,64692.73,Conventional,North East,Region
44,2015-02-22,February,2015,0.85,5208272.73,3077730.66,1408136.41,81708.29,640697.37,529675.01,111022.36,0,Conventional,South Central,Region
44,2015-02-22,February,2015,1.29,3042447.03,92283.05,2003076.22,7049.52,940038.24,860636.05,79402.19,0,Conventional,North East,Region
44,2015-02-22,February,2015,1.08,1547969.24,818736.11,430679.66,20287.44,278266.03,276280.33,860.21,1125.49,Conventional,Plains,Region
44,2015-02-22,February,2015,1.16,2730224.03,391400.93,1482033.31,246541.13,610248.66,512270.39,88536.91,9441.36,Conventional,Great Lakes,Region
44,2015-02-22,February,2015,1.11,2796195.76,1960713.06,236520.37,34466.49,564495.84,437763.9,126731.94,0,Conventional,South East,Region
44,2015-02-22,February,2015,1.13,264118.86,2875.24,217477.35,23.63,43742.64,43735.97,6.67,0,Conventional,Northern New England,Region
44,2015-02-22,February,2015,0.96,5951871.32,3210177.22,1933699.49,172675.88,635318.73,596184.9,36940.51,2193.32,Conventional,California,Region
44,2015-02-22,February,2015,1.1,2720346.71,632670.12,1209150.04,295228.18,583298.37,535973.53,46783.55,541.29,Conventional,Mid South,Region
39,2017-04-02,April,2017,0.84,6777539,3916659.1,1012267.12,24556.67,1824056.11,1494823.82,309395.83,19836.46,Conventional,South Central,Region
39,2017-04-02,April,2017,1.22,5719811.06,1856672.56,1580307.3,150682.37,2132148.83,2059479.45,16199.12,56470.26,Conventional,California,Region
